0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.657868,0.744886,-0.0039582;0.674405,0.726149,-0.00734039;0.682733,0.704475,-0.00947468;0.684251,0.687239,-0.012462;0.674143,0.687027,-0.020058;0.683029,0.630386,-0.0284487;0.687972,0.59558,-0.0320086;0.690797,0.568362,-0.0336759;0.659986,0.675159,-0.0213529;0.671815,0.612668,-0.0309996;0.678578,0.572436,-0.0355048;0.683508,0.541844,-0.0376297;0.646062,0.666298,-0.0217429;0.660004,0.609033,-0.0295859;0.667006,0.572149,-0.0341858;0.672362,0.543948,-0.0361902;0.633152,0.66182,-0.0216725;0.643248,0.619489,-0.0287457;0.649216,0.593701,-0.0318531;0.654643,0.574098,-0.0328094;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.705692,0.754302,0.00705206;0.758106,0.733448,0.00286367;0.7819,0.700546,-0.00193547;0.785625,0.672956,-0.0113503;0.771624,0.703178,-0.0358105;0.824532,0.656884,-0.0555838;0.858009,0.632316,-0.0647932;0.885197,0.612903,-0.0695975;0.745253,0.686808,-0.0494692;0.811855,0.640294,-0.0687528;0.851439,0.611501,-0.0781569;0.883886,0.589723,-0.0842642;0.711123,0.672273,-0.0602538;0.78142,0.630714,-0.0787041;0.823394,0.60414,-0.0908252;0.857517,0.58448,-0.0987064;0.670853,0.661308,-0.068329;0.727248,0.628936,-0.0879343;0.763044,0.611647,-0.0971422;0.795268,0.596946,-0.102367;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.27337,0.446669,-0.0051697;0.286212,0.426361,-0.00954083;0.302507,0.41368,-0.0135856;0.314058,0.40196,-0.0181785;0.315971,0.425047,-0.014203;0.344309,0.406164,-0.0248896;0.361895,0.394985,-0.0314071;0.375973,0.386431,-0.0351055;0.327064,0.434233,-0.0171674;0.356555,0.413958,-0.026545;0.376005,0.400697,-0.03264;0.391989,0.390083,-0.0363707;0.334931,0.445768,-0.020498;0.363708,0.426808,-0.0287802;0.382485,0.41448,-0.0345735;0.397224,0.404665,-0.0378113;0.340145,0.459009,-0.0240379;0.363817,0.444203,-0.0314563;0.377885,0.433541,-0.0351516;0.38981,0.424007,-0.0368073;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.767732,0.884238,-0.0303592;0.842943,0.878437,-0.0411795;0.898889,0.889234,-0.04559;0.936159,0.893884,-0.0473703;0.85185,0.931856,-0.0336152;0.912205,0.939102,-0.0489846;0.952136,0.939861,-0.0602958;0.982848,0.938093,-0.0670524;0.843431,0.957083,-0.0243919;0.901045,0.965658,-0.0351253;0.942046,0.967055,-0.0413991;0.976028,0.968238,-0.0459193;0.834676,0.974457,-0.0174862;0.887205,0.984233,-0.0290367;0.924554,0.986966,-0.0301312;0.957769,0.98926,-0.029495;0.826791,0.985189,-0.0131276;0.873596,0.997771,-0.0229931;0.906031,1.0028,-0.0230466;0.93513,1.0072,-0.0212971;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.43026,0.263075,0.00162432;0.442515,0.237023,0.00171902;0.461888,0.222744,0.00263804;0.476547,0.221408,0.00347674;0.469956,0.242767,-0.00708993;0.49718,0.222983,-0.00978001;0.512587,0.213286,-0.0102066;0.524876,0.20576,-0.0100585;0.477959,0.260796,-0.00811247;0.505582,0.236023,-0.011473;0.521461,0.223945,-0.0116042;0.533731,0.215201,-0.0111249;0.480321,0.278926,-0.00819606;0.50543,0.256558,-0.011932;0.520564,0.241926,-0.0123341;0.532472,0.232545,-0.0117342;0.480454,0.299476,-0.00752713;0.501383,0.281877,-0.00911919;0.512806,0.270395,-0.00797703;0.522664,0.261009,-0.00660928;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.308744,0.382907,-0.00646686;0.320754,0.3557,-0.0140266;0.347922,0.337306,-0.0198973;0.369183,0.320831,-0.0263841;0.358327,0.353109,-0.0300762;0.399364,0.325559,-0.0433248;0.422821,0.308787,-0.0479638;0.441048,0.296349,-0.0498105;0.375335,0.366406,-0.032998;0.415473,0.334749,-0.0491218;0.440873,0.314124,-0.056652;0.45994,0.297687,-0.0605813;0.388273,0.381352,-0.0348882;0.423205,0.352449,-0.0486801;0.444328,0.33297,-0.0556738;0.45915,0.317659,-0.0589411;0.39846,0.397597,-0.03631;0.428408,0.374072,-0.0479066;0.445162,0.358849,-0.0535314;0.457775,0.344879,-0.0560626;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.708717,0.490027,-0.00921254;0.740467,0.487439,-0.0150247;0.763511,0.47821,-0.0191064;0.776989,0.467337,-0.0237916;0.742886,0.469796,-0.0231956;0.771119,0.454397,-0.0335534;0.786503,0.443932,-0.0390357;0.797599,0.434833,-0.042143;0.72792,0.458863,-0.0231169;0.759224,0.441917,-0.0338959;0.778224,0.429717,-0.0396648;0.792507,0.419534,-0.043225;0.712204,0.450358,-0.022619;0.741168,0.434996,-0.0311564;0.760175,0.424437,-0.0351525;0.774586,0.415762,-0.0372727;0.696892,0.444358,-0.0223589;0.720385,0.431976,-0.0299369;0.736031,0.423941,-0.0327023;0.748869,0.417217,-0.0335975;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.665215,0.544834,0.00948354;0.669492,0.53224,0.0179118;0.671032,0.523455,0.0277862;0.667726,0.51704,0.0389679;0.661215,0.511238,0.00511114;0.661119,0.492873,0.012467;0.661183,0.484914,0.0203666;0.661063,0.480274,0.0268815;0.653103,0.512874,0.00868921;0.653026,0.489861,0.0142196;0.654117,0.481759,0.0223455;0.654928,0.474866,0.0290959;0.645978,0.517082,0.0140577;0.646947,0.497658,0.0199913;0.648672,0.488935,0.0264274;0.650973,0.48328,0.0317017;0.639645,0.521663,0.0208507;0.641067,0.50919,0.0270342;0.642869,0.502725,0.031479;0.644595,0.498329,0.0352595;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.48054,0.512561,0.00196882;0.499779,0.503975,0.00272331;0.513086,0.495104,0.00338768;0.525129,0.49212,0.00371232;0.502605,0.488668,-0.00431799;0.521253,0.473513,-0.00742794;0.532497,0.465365,-0.00866393;0.540991,0.459012,-0.00915512;0.494528,0.48209,-0.00699318;0.516098,0.46551,-0.0102178;0.528701,0.456155,-0.0112248;0.538885,0.449056,-0.0116282;0.484557,0.476668,-0.00910742;0.505517,0.461906,-0.0116529;0.518225,0.453507,-0.0126164;0.528686,0.447331,-0.0130994;0.472371,0.472821,-0.0108369;0.489374,0.460672,-0.0127955;0.500449,0.454548,-0.0125898;0.510138,0.450087,-0.0120932;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.540422,0.290047,-0.00229373;0.540838,0.261622,-0.00552819;0.552366,0.244353,-0.0084405;0.56249,0.244647,-0.011846;0.572385,0.251277,-0.010032;0.594204,0.226809,-0.0153579;0.608062,0.214592,-0.0185748;0.618652,0.206638,-0.0205823;0.585461,0.26276,-0.0122685;0.608527,0.235156,-0.01612;0.622265,0.21952,-0.0179411;0.632845,0.208545,-0.0190743;0.594848,0.277771,-0.0144056;0.614472,0.251643,-0.0172724;0.626009,0.236182,-0.0188399;0.634636,0.2252,-0.0199699;0.60099,0.295998,-0.0166883;0.616127,0.27572,-0.019595;0.623794,0.263012,-0.0201293;0.629924,0.252594,-0.0200123;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.147781,0.693379,0.00278546;0.136147,0.713868,0.00309693;0.124502,0.726623,0.00246417;0.11543,0.735215,0.00214182;0.133261,0.719888,0.00196007;0.117919,0.732958,-0.00141456;0.106236,0.740527,-0.00429674;0.0973651,0.74683,-0.00608585;0.129123,0.713473,-0.00127899;0.113735,0.725508,-0.0033436;0.102877,0.734215,-0.00526918;0.093071,0.742417,-0.00671766;0.123913,0.704439,-0.00440906;0.109275,0.715283,-0.00590013;0.0993473,0.72386,-0.00552913;0.0906265,0.732047,-0.00524971;0.118101,0.692815,-0.00750165;0.105456,0.701593,-0.00807277;0.0969423,0.709016,-0.00662321;0.0887048,0.71572,-0.0053527;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.698503,0.57001,-0.00455328;0.757276,0.560811,-0.00846886;0.795029,0.544127,-0.0102225;0.815106,0.52743,-0.0140042;0.76515,0.526833,-0.0310037;0.814582,0.497025,-0.0443998;0.843746,0.479477,-0.0512036;0.866485,0.464887,-0.0549608;0.733276,0.514132,-0.0353591;0.793218,0.482377,-0.0504306;0.830596,0.461974,-0.0595996;0.860025,0.446607,-0.0652106;0.695696,0.505201,-0.0378764;0.755062,0.475905,-0.0511145;0.792885,0.457236,-0.061279;0.82289,0.443293,-0.0672116;0.654745,0.499897,-0.039181;0.702398,0.476039,-0.0515984;0.7316,0.462645,-0.057281;0.758315,0.451563,-0.059611;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.226776,0.783471,0.0275021;0.168166,0.767486,0.0342809;0.116998,0.7637,0.0378873;0.0764317,0.762048,0.0406427;0.143043,0.764036,-0.0164474;0.0531034,0.770242,-0.0258869;0.0143305,0.784962,-0.0197127;-0.00235912,0.79911,-0.00886254;0.14195,0.79341,-0.031017;0.0438552,0.808158,-0.040509;0.0162116,0.826859,-0.0248587;0.0194452,0.839461,-0.00642819;0.144762,0.82697,-0.0413913;0.0520464,0.841725,-0.0447454;0.0347086,0.855143,-0.0204913;0.0411967,0.862025,0.00284739;0.154614,0.859584,-0.048737;0.0763391,0.868566,-0.0462421;0.0567188,0.876,-0.0267568;0.0555879,0.87852,-0.006207;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.2048,0.402741,-0.00717384;0.235972,0.365889,-0.0188157;0.279424,0.344057,-0.0287973;0.313971,0.324765,-0.039952;0.28429,0.37384,-0.0451735;0.356321,0.343688,-0.0654942;0.397826,0.329556,-0.0728696;0.430213,0.318622,-0.0756065;0.298101,0.397085,-0.0513041;0.37659,0.363755,-0.0701838;0.422772,0.345754,-0.0773192;0.458503,0.331761,-0.080711;0.306285,0.423506,-0.0557586;0.378677,0.392046,-0.0717558;0.42123,0.372855,-0.0791439;0.453603,0.35703,-0.0830664;0.310224,0.451839,-0.0594045;0.366612,0.430007,-0.0738045;0.398738,0.414474,-0.0788747;0.426311,0.399299,-0.0804796;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.322185,0.535067,-0.00170809;0.330482,0.523089,-0.00359463;0.342022,0.515791,-0.00554729;0.349477,0.508538,-0.00754056;0.346703,0.519408,-0.00566107;0.363245,0.508092,-0.0109805;0.373915,0.502203,-0.0141013;0.382696,0.49817,-0.0157673;0.353291,0.524214,-0.00809074;0.371051,0.511661,-0.012479;0.382507,0.504784,-0.015004;0.391801,0.499837,-0.0164986;0.358156,0.53038,-0.010725;0.375228,0.518049,-0.0145715;0.385643,0.511073,-0.0164186;0.393781,0.505873,-0.0173164;0.362173,0.537953,-0.0135449;0.375823,0.528073,-0.0169364;0.383518,0.521639,-0.0180243;0.389609,0.516454,-0.0182496;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.653338,0.605425,0.00104267;0.684045,0.594342,-0.00133232;0.70775,0.578178,-0.00267642;0.727915,0.568385,-0.00496451;0.689124,0.569899,-0.0201808;0.718077,0.54084,-0.0284055;0.734958,0.523183,-0.0301557;0.747725,0.509699,-0.0303598;0.672743,0.558457,-0.0241218;0.70634,0.527261,-0.0365324;0.726627,0.507067,-0.0410703;0.742543,0.492595,-0.042485;0.653422,0.550301,-0.0260715;0.684524,0.522527,-0.0353637;0.704276,0.504478,-0.0386222;0.720193,0.491654,-0.0392194;0.631066,0.545857,-0.0268241;0.654664,0.521242,-0.0334004;0.668725,0.507367,-0.0343464;0.68086,0.495613,-0.0334293;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.584657,0.674084,-0.000627965;0.625783,0.670582,-0.00101766;0.656654,0.658819,-0.000199269;0.677906,0.649051,-0.000179369;0.63781,0.648723,-0.0129637;0.672211,0.628692,-0.0181209;0.687394,0.617701,-0.0197228;0.697115,0.609016,-0.0203064;0.617948,0.637127,-0.0152375;0.656806,0.616487,-0.0209534;0.674548,0.604433,-0.0234393;0.686916,0.596213,-0.0246695;0.593593,0.629256,-0.0164668;0.628702,0.610187,-0.021549;0.6482,0.598882,-0.0250475;0.663491,0.590741,-0.0271528;0.566049,0.624685,-0.0168381;0.593684,0.610019,-0.020662;0.610553,0.60178,-0.0214007;0.626313,0.595514,-0.0211175;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.596124,0.607936,0.0273798;0.615023,0.59975,0.0399447;0.627098,0.588317,0.0529026;0.637434,0.57744,0.0662115;0.621206,0.575478,-0.00143902;0.638214,0.552426,-0.000877044;0.646861,0.539246,0.00262088;0.654421,0.529824,0.00704601;0.605759,0.567938,-0.00498145;0.626075,0.540893,-0.0107065;0.638745,0.52588,-0.00786215;0.648864,0.515352,-0.00412762;0.5869,0.562493,-0.00306719;0.606484,0.540012,-0.00671898;0.62041,0.52749,-0.00405428;0.632401,0.520781,0.000246452;0.569565,0.560325,0.00371085;0.582524,0.543337,0.0066938;0.591153,0.536906,0.0115831;0.59912,0.532443,0.0159506;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.618858,0.570053,0.000325093;0.654113,0.558921,-0.00361414;0.677855,0.547126,-0.00689199;0.695178,0.537329,-0.0117736;0.662471,0.547882,-0.0268286;0.695916,0.526788,-0.0404882;0.717269,0.514125,-0.0467453;0.733599,0.503999,-0.0500787;0.641934,0.54102,-0.0335904;0.681884,0.517903,-0.0490097;0.708059,0.502801,-0.0571473;0.729275,0.491319,-0.0618057;0.618326,0.535658,-0.0383077;0.658324,0.515182,-0.050492;0.6841,0.502196,-0.0571383;0.70495,0.492522,-0.0607465;0.592303,0.532648,-0.0418437;0.621193,0.517165,-0.0524475;0.639549,0.507723,-0.0562449;0.656046,0.499772,-0.0575785;
0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0.560418,0.341637,0.0123926;0.575893,0.325207,0.0104669;0.599638,0.31693,0.00731515;0.619281,0.314647,0.00187847;0.586614,0.318948,-0.0242664;0.620974,0.299562,-0.0361006;0.641717,0.289944,-0.0401852;0.658092,0.282603,-0.0419824;0.600412,0.33051,-0.0351242;0.640073,0.308786,-0.0471873;0.664452,0.298094,-0.0494036;0.682173,0.290795,-0.0505179;0.611839,0.34403,-0.0431434;0.649586,0.323099,-0.0530594;0.671507,0.312043,-0.0553326;0.687806,0.304011,-0.056662;0.620549,0.358481,-0.0488259;0.649321,0.342747,-0.0554663;0.664782,0.333529,-0.0559136;0.677721,0.326042,-0.05603;
